TRK_VERSION,0.5
Images,ExpID2976_P3_TL01.png,,ExpID2976_P3_TL02.png,,ExpID2976_P3_TL03.png,,ExpID2976_P3_TL04.png,,ExpID2976_P3_TL05.png,,ExpID2976_P3_TL06_grey_adj.png,,ExpID2976_P3_TL07_grey_adj.png,
Point 639,,,,,,,0.00034902,0.000273,0.00043582,0.00032368,0.00051338,0.00033264,0.00060844,0.00033684
Point 640,,,,,,,0.00034608,0.00027454,0.0004326,0.00032536,0.00050834,0.0003353,0.00060046,0.00034412
Point 641,,,,,,,0.00034566,0.00028098,0.0004319,0.00033544,0.0005068,0.00035224,0.00059948,0.00036582
Point 642,,,,,,,0.00034286,0.00028252,0.00042798,0.00033698,0.00050288,0.00035378,0.0005943,0.0003682
Point 643,,,,,,,0.00035672,0.00026376,0.00044618,0.0003094,0.00052654,0.00031178,0.0006244,0.00031122
Point 644,,,,,,,0.00035756,0.00026432,0.00044702,0.00030996,0.00052738,0.00031234,0.00062622,0.0003122
Point 645,,,,,,,0.00036106,0.0002639,0.00045346,0.00030982,0.00053382,0.0003122,0.00063532,0.00030926
Point 646,,,,,,,0.0003542,0.00027356,0.00044394,0.00032396,0.00052304,0.00033152,0.00062258,0.00033698
Point 647,,,,,,,0.00035616,0.00027874,0.0004459,0.00032914,0.00052374,0.00034342,0.000623,0.00035154
Point 648,,,,,,,0.00035182,0.00028336,0.00043932,0.0003388,0.00051576,0.00035546,0.00061194,0.00036722
Point 649,,,,,,,0.0003416,0.00028854,0.00042658,0.00034496,0.00050008,0.000364,0.00059066,0.0003801
Point 650,,,,,,,0.000343,0.00029218,0.00042812,0.00035028,0.00050246,0.00037254,0.00059374,0.00039144
Point 651,,,,,,,0.00034972,0.0002933,0.00043722,0.00035266,0.00051254,0.00037646,0.00060676,0.0003927
Point 652,,,,,,,0.00035434,0.00029064,0.0004417,0.00034832,0.00051884,0.00037072,0.00061544,0.00038668
Point 653,,,,,,,0.0003339,0.00029456,0.00041398,0.00035238,0.00048538,0.00037632,0.0005719,0.00039844
Point 654,,,,,,,0.00033334,0.00029022,0.0004137,0.00034762,0.00048482,0.00036946,0.0005691,0.00039046
Point 655,,,,,,,0.00032564,0.00031178,0.00040334,0.00037646,0.0004718,0.00041104,0.00055174,0.00044212
Point 656,,,,,,,0.00033236,0.0003066,0.00041202,0.00036834,0.00048258,0.00039872,0.00056574,0.00042602
Point 657,,,,,,,0.00033572,0.00030044,0.0004172,0.00036106,0.00048776,0.00038906,0.00057232,0.0004144
Point 658,,,,,,,0.00034034,0.0002996,0.00042392,0.00035938,0.00049686,0.00038752,0.00058646,0.00040992
Point 659,,,,,,,0.00032424,0.00029638,0.00040012,0.00035574,0.00046746,0.00038276,0.00054516,0.00040866
Point 660,,,,,,,0.00032606,0.00032018,0.00040362,0.00038822,0.00046942,0.00042868,0.00054838,0.00046564
Point 661,,,,,,,0.00032228,0.00032522,0.00039844,0.00039606,0.00046088,0.0004424,0.0005383,0.000483
Point 662,,,,,,,0.00031598,0.00031556,0.00039088,0.00038262,0.00045416,0.00042126,0.00053004,0.00045906
Point 663,,,,,,,0.00032186,0.00033264,0.0003969,0.00040446,0.00046004,0.00045304,0.00053634,0.00049756
Point 664,,,,,,,0.00031962,0.00033488,0.00039438,0.00040782,0.0004564,0.00046074,0.00053368,0.00050876
Point 665,,,,,,,,,0.00038514,0.00039424,0.0004473,0.00044002,0.00052024,0.00048132
Point 666,,,,,,,,,0.00039718,0.00039956,0.00045962,0.0004459,0.0005362,0.0004893
Point 667,,,,,,,0.00030898,0.00034622,0.00038206,0.00042378,0.00043512,0.00048202,0.00050526,0.00053452
Point 668,,,,,,,0.00031752,0.00034692,0.00039116,0.00042378,0.00045136,0.00048188,0.0005285,0.00053452
Point 669,,,,,,,0.00031906,0.000343,0.0003941,0.00041818,0.00045528,0.00047376,0.00053298,0.00052458
Point 670,,,,,,,0.00031738,0.00035056,0.0003913,0.00042924,0.00045052,0.00049056,0.00052584,0.00054432
Point 671,,,,,,,0.0003143,0.00035602,0.0003878,0.0004361,0.00044324,0.00050148,0.00051618,0.0005593
Point 672,,,,,,,0.00031514,0.0003654,0.00038808,0.00045108,0.00044044,0.00052024,0.00051156,0.00058744
Point 673,,,,,,,0.00031234,0.00037324,0.00038388,0.00046242,0.00043428,0.00053872,0.00050176,0.00061586
Point 674,,,,,,,0.00031122,0.00038542,0.0003829,0.00048174,0.00043092,0.00057148,0.00049518,0.00066164
Point 675,,,,,,,0.00030408,0.0003724,0.00037394,0.00046186,0.00042392,0.00053802,0.00048944,0.00061544
Point 676,,,,,,,,,,,0.00042546,0.00051842,0.0004935,0.00058506
Point 677,,,,,,,,,,,0.00043778,0.00052486,0.00050778,0.00059388
Point 678,,,,,,,0.00031248,0.00039116,0.00038542,0.00049042,0.00043204,0.00058464,0.00049476,0.00067956
Point 679,,,,,,,0.00031024,0.00041062,0.00038416,0.00051884,0.00042686,0.00062636,0.00048398,0.00074032
Point 680,,,,,,,,,0.00037254,0.0005061,0.00041734,0.00060466,0.00047488,0.00071106
Point 681,,,,,,,,,0.00038374,0.00050442,0.00042882,0.0006048,0.00048748,0.00071036
Point 682,,,,,,,0.00034258,0.00030926,0.00042728,0.0003724,0.00050064,0.00040488,0.00059094,0.00043176
Point 683,,,,,,,0.00033866,0.00031556,0.00042154,0.00038234,0.00049266,0.00041986,0.0005789,0.00045234
Point 684,,,,,,,0.0003381,0.00031962,0.00042098,0.0003864,0.00049112,0.00042742,0.00057764,0.000462
Point 685,,,,,,,0.00033306,0.00032326,0.00041314,0.00039214,0.0004809,0.0004375,0.00056378,0.00047362
Point 686,,,,,,,0.00033194,0.00033306,0.0004123,0.00040502,0.0004795,0.00045458,0.00056,0.00049644
Point 687,,,,,,,0.00033292,0.0003374,0.0004137,0.00041076,0.00047992,0.00046242,0.00056336,0.00050694
Point 688,,,,,,,0.00033166,0.00034328,0.0004116,0.00041888,0.00047502,0.00047446,0.00055902,0.00052402
Point 689,,,,,,,0.0003297,0.00034454,0.00040936,0.0004207,0.00047278,0.00047628,0.00055552,0.00052682
Point 690,,,,,,,0.00032732,0.00035378,0.0004067,0.00043484,0.00046718,0.00049896,0.0005509,0.00055524
Point 691,,,,,,,0.00032312,0.00035602,0.00039984,0.00043834,0.00045752,0.00050386,0.00053746,0.00056182
Point 692,,,,,,,0.00031976,0.00036596,0.00039522,0.00045248,0.00044814,0.0005236,0.00052248,0.00058982
Point 693,,,,,,,0.0003206,0.0003689,0.00039606,0.00045598,0.00044884,0.00052752,0.00052304,0.00059444
Point 694,,,,,,,0.0003255,0.00036722,0.00040236,0.000455,0.00045752,0.00052738,0.00053242,0.00059346
Point 695,,,,,,,0.00032844,0.00035686,0.00040894,0.00043932,0.00046942,0.00050344,0.00055258,0.00056196
Point 696,,,,,,,0.00031668,0.00039088,0.00039158,0.00049,0.00043792,0.00058408,0.00050302,0.00067662
Point 697,,,,,,,0.00035028,0.0003017,0.00043736,0.00036344,0.00051352,0.0003906,0.00060844,0.0004116
Point 698,,,,,,,0.0003479,0.00030912,0.00043414,0.0003724,0.00050932,0.00040488,0.00060284,0.00043204
Point 699,,,,,,,0.00034538,0.00030968,0.0004312,0.00037324,0.00050582,0.00040614,0.00059724,0.00043428
Point 700,,,,,,,,,0.00043652,0.00036022,0.00051198,0.00038724,0.0006069,0.00040824
Point 701,,,,,,,,,0.00042686,0.00036386,0.00050036,0.00039382,0.00059024,0.0004172
Point 702,,,,,,,,,0.00042602,0.00036764,0.00049938,0.00039816,0.00058968,0.00042434
Point 703,,,,,,,,,0.00041608,0.00037436,0.00048468,0.00040992,0.00056812,0.00044016
Point 704,,,,,,,,,0.0004165,0.00037814,0.00048594,0.00041454,0.00056938,0.0004452
Point 705,,,,,,,,,0.0004032,0.00038178,0.0004697,0.00041986,0.00054936,0.00045332
Point 706,,,,,,,,,0.00041076,0.00039186,0.00047712,0.00043526,0.00055916,0.00047124
Point 707,,,,,,,,,0.00040558,0.00040418,0.00047054,0.00045178,0.00055104,0.00049364
Point 708,,,,,,,,,0.00040334,0.00040516,0.00046746,0.00045332,0.000546,0.00049616
Point 709,,,,,,,,,0.00040264,0.00041706,0.00046592,0.0004725,0.000546,0.0005222
Point 710,,,,,,,,,0.00040068,0.00041888,0.00046396,0.00047418,0.00054404,0.00052388
Point 711,,,,,,,,,0.00039718,0.0004326,0.00045584,0.0004963,0.00053424,0.00055244
Point 712,,,,,,,,,0.00038906,0.00044142,0.00044352,0.00050764,0.00051604,0.00056854
Point 713,,,,,,,,,0.00039816,0.0004424,0.0004557,0.00051086,0.00053298,0.00057092
Point 714,,,,,,,,,0.00038416,0.000469,0.00043414,0.00055118,0.00050134,0.00063126
Point 715,,,,,,,,,0.000392,0.00047138,0.00044198,0.00055356,0.00051016,0.00063294
Point 716,,,,,,,0.00031962,0.00037632,0.00039396,0.00046816,0.00044408,0.00054866,0.00051506,0.00062146
Point 717,,,,,,,,,,,0.00045472,0.0005145,0.0005327,0.00057582
Point 718,,,,,,,,,,,0.0004627,0.00051702,0.00054278,0.00057918
Point 719,,,,,,,,,0.00038864,0.00052528,0.0004312,0.00063728,0.00048776,0.00075572
Point 720,,,,,,,,,0.00039284,0.00049308,0.00043904,0.00058604,0.00050512,0.00068012
Point 721,,,,,,,,,0.00027468,0.00024024,0.00031668,0.00022484,0.00035504,0.00021924
Point 722,,,,,,,,,0.00027636,0.00023548,0.0003206,0.00021756,0.00036148,0.00020356
Point 723,,,,,,,,,0.00028476,0.00023184,0.00033488,0.00021168,0.000378,0.00020188
Point 724,,,,,,,,,0.00027804,0.00024836,0.00032004,0.00023492,0.00035616,0.00023016
Point 725,,,,,,,,,0.00029232,0.00025144,0.00034216,0.0002394,0.00038584,0.00023436
Point 726,,,,,,,,,0.00025032,0.00049028,0.00027608,0.00056896,0.00031444,0.00065408
Point 727,,,,,,,,,0.00025088,0.00049504,0.0002772,0.00057512,0.00031752,0.0006636
Point 728,,,,,,,,,0.00025256,0.00049812,0.00028028,0.00058044,0.00032032,0.00067088
Point 729,,,,,,,,,0.0002576,0.00049728,0.00029036,0.00057988,0.0003318,0.000672
Point 730,,,,,,,,,0.00025368,0.0005054,0.0002814,0.00059136,0.00032172,0.000686
Point 731,,,,,,,,,0.00025564,0.0005096,0.00028364,0.00059808,0.00032284,0.00069888
Point 732,,,,,,,,,0.00024276,0.00046844,0.00026404,0.0005348,0.0002996,0.00060676
Point 733,,,,,,,,,0.00024528,0.00047572,0.00026712,0.00054572,0.00030184,0.00062048
Point 734,,,,,,,,,0.00024892,0.00047488,0.00027524,0.00054572,0.00031304,0.00062328
Point 735,,,,,,,,,0.00024584,0.00048216,0.00026796,0.00055552,0.00030352,0.00063336
Point 736,,,,,,,,,0.000455,0.00031472,0.00053536,0.00032144,0.00063756,0.00032088
Point 737,,,,,,,,,0.00045416,0.00032452,0.00053452,0.00033404,0.00063728,0.00033796
Point 738,,,,,,,,,0.00045192,0.00033292,0.00053256,0.00034692,0.00063504,0.00035448
Point 739,,,,,,,,,0.00044772,0.00033432,0.00052752,0.00035028,0.00062804,0.0003598
Point 740,,,,,,,,,0.00044744,0.0003486,0.00052696,0.00036988,0.00062636,0.00038332
Point 741,,,,,,,,,0.0004494,0.00035112,0.0005292,0.00037268,0.00062888,0.00038836
Point 742,,,,,,,,,0.00044604,0.00036008,0.00052556,0.0003878,0.00062412,0.00040712
Point 743,,,,,,,,,0.00044828,0.00036568,0.0005278,0.0003934,0.00062608,0.00041496
Point 744,,,,,,,,,0.00044436,0.00037576,0.00052108,0.0004102,0.00061992,0.00043484
Point 745,,,,,,,,,0.00043904,0.00037996,0.00051576,0.00041552,0.00061096,0.0004438
Point 746,,,,,,,,,0.00042728,0.00039536,0.0004984,0.00044184,0.000588,0.00047824
Point 747,,,,,,,,,0.00042952,0.0003948,0.00050148,0.00044044,0.00059164,0.00047712
Point 748,,,,,,,,,0.00043764,0.00039704,0.00051016,0.00044072,0.00060424,0.00047656
Point 749,,,,,,,,,0.00043988,0.00039144,0.00051408,0.00043316,0.00060928,0.0004648
Point 750,,,,,,,,,0.00042504,0.00040096,0.00049532,0.00045052,0.00058352,0.00049028
Point 751,,,,,,,,,0.00041468,0.00039956,0.00048328,0.00044688,0.00056616,0.0004872
Point 752,,,,,,,,,0.0004256,0.00040404,0.0004956,0.00045304,0.00058436,0.0004942
Point 753,,,,,,,,,0.0004228,0.0004102,0.00049252,0.0004648,0.00058072,0.00050904
Point 754,,,,,,,,,0.00042532,0.00041496,0.00049504,0.000469,0.0005852,0.00051548
Point 755,,,,,,,,,0.00042392,0.00042336,0.00049,0.00048328,0.0005782,0.00053256
Point 756,,,,,,,,,0.00042084,0.00042588,0.00048608,0.0004872,0.00057428,0.00053872
Point 757,,,,,,,,,0.00042028,0.00043036,0.00048552,0.00049196,0.00057092,0.00054572
Point 758,,,,,,,,,0.00041272,0.00043932,0.00047516,0.00050456,0.00055972,0.00056308
Point 759,,,,,,,,,0.00041916,0.00041132,0.00048664,0.00046704,0.00057484,0.00051296
Point 760,,,,,,,,,,,0.00047992,0.0004788,0.00056672,0.0005292
Point 761,,,,,,,,,0.00039704,0.00046956,0.00044772,0.00054964,0.00052192,0.00062384
Point 762,,,,,,,,,0.00040208,0.00045976,0.0004564,0.0005348,0.00053144,0.00060088
Point 763,,,,,,,,,0.000399,0.00047376,0.00044856,0.00055664,0.0005208,0.0006328
Point 764,,,,,,,,,0.0004032,0.00047572,0.00045332,0.0005586,0.00052808,0.00063644
Point 765,,,,,,,,,0.0004074,0.000469,0.00045976,0.00054992,0.00053676,0.00062356
Point 766,,,,,,,,,0.00040824,0.00046116,0.00046284,0.00053844,0.00054348,0.00060704
Point 767,,,,,,,,,0.00041104,0.00045752,0.00046844,0.00053228,0.0005488,0.00059836
Point 768,,,,,,,,,0.00041272,0.00045248,0.00047068,0.00052556,0.00055356,0.00058884
Point 769,,,,,,,,,0.00041468,0.00044184,0.00047432,0.00050904,0.00055804,0.00057036
Point 770,,,,,,,,,,,0.00045164,0.00054572,0.00052724,0.00061712
Point 771,,,,,,,,,,,,,0.00053676,0.00062048
Point 772,,,,,,,,,0.00045584,0.00034972,0.00053704,0.00037128,0.00064008,0.00038528
Point 773,,,,,,,,,0.0004536,0.00036456,0.00053396,0.00039228,0.00063644,0.00040964
Point 774,,,,,,,,,0.00045668,0.0003738,0.00053648,0.00040572,0.00064064,0.0004256
Point 775,,,,,,,,,0.00045612,0.00038192,0.00053536,0.00041832,0.00063868,0.00044156
Point 776,,,,,,,,,0.00044744,0.00038416,0.000525,0.00042084,0.00062384,0.00044856
Point 777,,,,,,,,,0.000448,0.00039088,0.00052416,0.0004326,0.00062356,0.00046256
Point 778,,,,,,,,,0.00045248,0.00039648,0.00052808,0.00044044,0.0006314,0.00047124
Point 779,,,,,,,,,0.00045136,0.00040404,0.00052556,0.00045388,0.00062636,0.0004886
Point 780,,,,,,,,,0.00044408,0.00040628,0.00051772,0.00045612,0.00061488,0.00049448
Point 781,,,,,,,,,0.00043848,0.0004046,0.00050988,0.00045276,0.00060312,0.00049056
Point 782,,,,,,,,,0.0004354,0.00040796,0.00050624,0.0004606,0.00059948,0.00050148
Point 783,,,,,,,,,0.0004326,0.00041608,0.00050092,0.00047096,0.00059388,0.00051464
Point 784,,,,,,,,,0.00042588,0.00044044,0.00048832,0.00050764,0.00057736,0.00056392
Point 785,,,,,,,,,0.00042476,0.0004438,0.00048552,0.00051352,0.00057372,0.00057344
Point 786,,,,,,,,,0.00042476,0.00044716,0.00048552,0.00051688,0.000574,0.00057708
Point 787,,,,,,,,,0.00042252,0.00045052,0.00048216,0.00052388,0.00056952,0.00058632
Point 788,,,,,,,,,0.00042364,0.00045864,0.00047992,0.00053592,0.00056644,0.000602
Point 789,,,,,,,,,0.00042084,0.00046312,0.00047628,0.00054096,0.00056,0.0006118
Point 790,,,,,,,,,0.00042112,0.0004676,0.0004746,0.00054992,0.00055692,0.00061964
Point 791,,,,,,,,,0.00041944,0.0004704,0.00047124,0.00055356,0.00055216,0.0006272
Point 792,,,,,,,,,0.000413,0.00047012,0.00046592,0.00055328,0.00054404,0.00062664
Point 793,,,,,,,,,0.00043036,0.00043708,0.0004956,0.00050064,0.00058548,0.00055384
Point 794,,,,,,,,,0.00043064,0.00042616,0.00049728,0.00048776,0.00058912,0.00053816
Point 795,,,,,,,,,0.00043232,0.00042336,0.00049924,0.00048412,0.00059108,0.00053424
Point 796,,,,,,,,,0.00043316,0.00042,0.00050092,0.00047768,0.00059276,0.00052388
Point 797,,,,,,,,,0.0004032,0.00048832,0.00044828,0.00058044,0.00052024,0.00066472
Point 798,,,,,,,,,0.00040712,0.00048776,0.00045332,0.00057988,0.00052612,0.00066304
Point 799,,,,,,,,,0.00040908,0.00049112,0.00045444,0.0005824,0.00052696,0.0006678
Point 800,,,,,,,,,0.00041356,0.00049084,0.00045948,0.00058324,0.0005348,0.00066612
Point 801,,,,,,,,,0.00041636,0.00048664,0.00046396,0.00057708,0.00054152,0.0006566
Point 802,,,,,,,,,0.00042,0.00047796,0.00046928,0.00056504,0.0005488,0.00064092
Point 803,,,,,,,,,0.00040152,0.00049084,0.00044632,0.00058352,0.00051688,0.00067172
Point 804,,,,,,,,,0.00039732,0.00048944,0.0004424,0.0005824,0.00051044,0.00067116
Point 805,,,,,,,,,0.00046256,0.00029904,0.00054656,0.0002968,0.00065072,0.0002898
Point 806,,,,,,,,,0.00046788,0.00029652,0.00055188,0.00029428,0.00065604,0.00028224
Point 807,,,,,,,,,0.0004606,0.00031136,0.00054236,0.00031668,0.00064568,0.00031276
Point 808,,,,,,,,,0.00045864,0.00031444,0.00054012,0.00032144,0.0006426,0.00032004
Point 809,,,,,,,,,0.00046816,0.00031332,0.00055076,0.00031752,0.00065828,0.00031388
Point 810,,,,,,,,,0.0004704,0.00030604,0.0005544,0.00030772,0.00066192,0.00030044
Point 811,,,,,,,,,0.00046872,0.00032004,0.00055048,0.00032648,0.00065884,0.00032508
Point 812,,,,,,,,,0.00046564,0.00032144,0.00054712,0.0003318,0.00065268,0.0003318
Point 813,,,,,,,,,0.0004662,0.00032984,0.0005474,0.00034412,0.00065464,0.00034468
Point 814,,,,,,,,,0.00046452,0.0003332,0.00054572,0.00034748,0.00065268,0.00035168
Point 815,,,,,,,,,0.00046564,0.00034412,0.00054656,0.00036204,0.00065324,0.00036988
Point 816,,,,,,,,,0.000462,0.00035,0.00054292,0.00037016,0.00065016,0.00038248
Point 817,,,,,,,,,0.0004634,0.00035532,0.00054404,0.00037996,0.00065016,0.00039312
Point 818,,,,,,,,,0.00046312,0.00036512,0.00054292,0.00039564,0.00065044,0.00040964
Point 819,,,,,,,,,0.00046032,0.00037184,0.00053956,0.00040572,0.0006454,0.00042504
Point 820,,,,,,,,,0.00045668,0.0003892,0.00053508,0.00042812,0.00063896,0.0004536
Point 821,,,,,,,,,0.00045528,0.0003948,0.00053228,0.0004396,0.00063616,0.00046788
Point 822,,,,,,,,,,,,,0.00024164,0.000434
Point 823,,,,,,,,,,,,,0.00025984,0.0004368
Point 824,,,,,,,,,,,,,0.00025312,0.00041692
Point 825,,,,,,,,,,,,,0.00026264,0.00041384
Point 826,,,,,,,,,,,0.00026684,0.00057792,0.0003038,0.00066388
Point 827,,,,,,,,,,,0.00026348,0.00057232,0.00030044,0.00065828
Point 828,,,,,,,,,,,0.00026124,0.0005614,0.00029568,0.0006398
Point 829,,,,,,,,,,,0.00026096,0.00055664,0.0002954,0.00063504
Point 830,,,,,,,,,,,0.00025564,0.00053788,0.00028728,0.0006104
Point 831,,,,,,,,,,,0.0002506,0.00052808,0.00028364,0.00059556
Point 832,,,,,,,,,,,0.00024332,0.00052892,0.00027188,0.000595
Point 833,,,,,,,,,,,0.00024024,0.00052472,0.0002688,0.0005908
Point 834,,,,,,,,,,,0.00024304,0.00050764,0.00027104,0.00056616
Point 835,,,,,,,,,,,0.00023632,0.00050372,0.0002632,0.00056196
Point 836,,,,,,,,,,,0.00023604,0.000497,0.00026208,0.00055328
Point 837,,,,,,,,,,,0.0002492,0.0005054,0.00028,0.00056588
Point 838,,,,,,,,,,,0.00021924,0.0004788,0.00024192,0.00052444
Point 839,,,,,,,,,,,0.0002198,0.00048468,0.00024164,0.00053172
Point 840,,,,,,,,,,,0.00022792,0.00049336,0.00025116,0.00054432
Point 841,,,,,,,,,,,0.000217,0.00045696,0.00023604,0.00049532
Point 842,,,,,,,,,,,0.00051464,0.00046648,0.0006132,0.00050736
Point 843,,,,,,,,,,,0.00051492,0.00047152,0.00061404,0.00051296
Point 844,,,,,,,,,,,0.00051016,0.00047768,0.00060788,0.00052444
Point 845,,,,,,,,,,,0.00050932,0.0004844,0.0006062,0.00053172
Point 846,,,,,,,,,,,0.00050792,0.00048636,0.00060368,0.00053396
Point 847,,,,,,,,,,,0.00050288,0.00050232,0.0005964,0.00055608
Point 848,,,,,,,,,,,0.0004984,0.0005054,0.00058996,0.00056028
Point 849,,,,,,,,,,,0.00049532,0.00051968,0.00058604,0.00057876
Point 850,,,,,,,,,,,0.00049308,0.0005222,0.0005838,0.00058128
Point 851,,,,,,,,,,,0.00049084,0.00053144,0.00058016,0.00059444
Point 852,,,,,,,,,,,0.00048468,0.0005362,0.00057316,0.000602
Point 853,,,,,,,,,,,0.00027664,0.00035728,0.00030352,0.00037044
Point 854,,,,,,,,,,,0.00027356,0.0003766,0.0003038,0.00039508
Point 855,,,,,,,,,,,,,0.00022316,0.00040152
Point 856,,,,,,,,,,,,,0.00023576,0.0004018
Point 857,,,,,,,,,,,0.00048328,0.0005474,0.0005684,0.0006174
Point 858,,,,,,,,,,,0.00047992,0.00055216,0.00056588,0.00062328
Point 859,,,,,,,,,,,0.00048132,0.00055804,0.00056644,0.00063084
Point 860,,,,,,,,,,,0.00047572,0.00056448,0.00055944,0.0006398
Point 861,,,,,,,,,,,,,0.00055272,0.00063196
Point 862,,,,,,,,,,,,,0.00056448,0.00063196
Point 863,,,,,,,,,,,0.00046956,0.00058044,0.00054992,0.00066276
Point 864,,,,,,,,,,,0.00047348,0.00057484,0.00055412,0.00065268
Point 865,,,,,,,,,,,0.0004578,0.0005936,0.00053116,0.00068012
Point 866,,,,,,,,,,,0.00046032,0.00059444,0.00053508,0.00068096
Point 867,,,,,,,,,,,0.00046676,0.00059024,0.00054348,0.00067396
Point 868,,,,,,,,,,,0.00044912,0.00059752,0.00051884,0.00068852
Point 869,,,,,,,,,,,0.00045332,0.00060088,0.00052416,0.00069188
Point 870,,,,,,,,,,,0.00044408,0.00059892,0.000511,0.000693
Point 871,,,,,,,,,,,0.00044744,0.0006006,0.00051436,0.00069468
Point 872,,,,,,,,,,,0.00043652,0.00061152,0.00050036,0.00071232
Point 873,,,,,,,,,,,0.00044072,0.00061012,0.00050596,0.0007084
Point 874,,,,,,,,,,,0.00022232,0.00049672,0.00024416,0.00054824
Point 875,,,,,,,,,,,0.00022428,0.00050344,0.00024612,0.00055496
Point 876,,,,,,,,,,,0.00023184,0.00050848,0.00025564,0.00056616
Point 877,,,,,,,,,,,0.00023688,0.00052444,0.0002632,0.00058548
Point 878,,,,,,,,,,,0.00024864,0.0005502,0.00027944,0.00062328
Point 879,,,,,,,,,,,0.00025732,0.00054852,0.00029064,0.000623
Point 880,,,,,,,,,,,0.00025088,0.00056,0.00028364,0.00063644
Point 881,,,,,,,,,,,0.0002534,0.00056392,0.00028728,0.00064288
Point 882,,,,,,,,,,,,,0.00028616,0.00060732
Point 883,,,,,,,,,,,,,0.0002758,0.00060844
Point 884,,,,,,,,,,,0.00036008,0.00063504,0.00040628,0.00076664
Point 885,,,,,,,,,,,0.00036428,0.00064792,0.00041048,0.00077952
Point 886,,,,,,,,,,,0.0003724,0.0006426,0.00042028,0.00077476
Point 887,,,,,,,,,,,0.000378,0.00065604,0.00043008,0.00078064
Point 888,,,,,,,,,,,0.0003836,0.00064792,0.00043568,0.00077252
Cells
Cell 0,229,40,194,227,116,240,7,8,185,114,9,134,190,187,10,242,119,192,197,138,5,141,115,6
Cell 1,110,112,11,12,132,250,113,13,111,180,245,9,114,185,8
Cell 2,7,124,220,109,14,105,166,219,20,159,15,67,108,247,11,112,110,8
Cell 3,95,74,16,17,66,153,18,78,19,174,77,100,177,12,11,247,108,67,15
Cell 4,177,100,77,174,19,21,175,98,101,22,284,133,130,251,182,13,113,250,132,12
Cell 5,23,243,193,24,501,139,491,503,69,479,206,147,508,25,512,58,208,4,146,202,205,200,68,5,138,197,192,119,242,10
Cell 6,182,251,130,133,284,22,257,50,280,283,456,460,453,287,631,281,463,131,475,189,468,137,191,477,469,23,10,187,190,134,9,245,180,111,13
Cell 7,151,91,88,64,63,86,83,26,27,28,87,65,89,29,170,18,153,66,17
Cell 8,16,30,150,73,90,149,31,62,82,32,33,84,26,83,86,63,64,88,91,151,17
Cell 9,84,33,35,36,60,85,27,26
Cell 10,1,34,38,36,35,37,278
Cell 11,0,129,232,39,59,418,400,123,415,361,369,41,126,121,40,229,6,127,122,237,142,231
Cell 12,7,240,116,227,194,40,121,126,41,362,371,213,328,224,120,332,57,168,165,14,109,220,124
Cell 13,33,32,80,42,37,35
Cell 14,279,44,265,1,278,37,42,43
Cell 15,32,82,62,31,81,45,266,43,42,80
Cell 16,28,46,47,96,29,89,65,87
Cell 17,170,29,96,47,264,172,48,446,49,97,254,21,19,78,18
Cell 18,254,97,49,99,447,262,179,454,50,257,22,101,98,175,21
Cell 19,85,60,36,38,51,52,61,53,46,28,27
Cell 20,31,149,90,73,150,30,156,70,93,154,54,277,269,72,148,267,45,81
Cell 21,20,219,166,105,14,165,168,57,334,103,329,56,319,162,107,303,160,305,55,158,102,71,217
Cell 22,60,36,38,51,52,61
Cell 23,61,53,46,28,27,85,60
Cell 24,64,63,86,83,26,27,28,87,65
Cell 25,65,89,29,170,18,153,66,17,151,91,88,64
Cell 26,62,82,32,33,84,26,83,86,63
Cell 27,63,64,88,91,151,17,16,30,150,73,90,149,31,62
Cell 28,66,153,18,78,19,174,77,100,177,12,11,247,108,67,176,75,76,79
Cell 29,79,76,75,176,67,15,95,74,16,17,66
Cell 30,68,5,138,197,192,119,242,10,23,243,193,24,501,139,491,503,69,204
Cell 31,204,69,479,206,147,508,25,512,58,208,4,146,202,205,200,68
Cell 32,92,73,150,30,156,70,93,154,54,277,269,72
Cell 33,72,148,267,45,81,31,149,90,73,92
Cell 34,74,16,17,66,79,76,75
Cell 35,75,176,67,15,95,74
Cell 36,76,79,66,153,18,78,19,174,77,253
Cell 37,253,77,100,177,12,11,247,108,67,176,75,76
Cell 38,252,79,66,153,18,78
Cell 39,78,19,174,77,253,76,79,252
Cell 40,80,32,82,62,31,81
Cell 41,81,45,266,43,42,80
Cell 42,82,32,33,84,26,83
Cell 43,83,86,63,62,82
Cell 44,84,33,35,36,60,85
Cell 45,85,27,26,84
Cell 46,86,83,26,27,28,87
Cell 47,87,65,64,63,86
Cell 48,90,149,31,62,63,64,88,91
Cell 49,91,151,17,16,30,150,73,90
Cell 50,88,64,65,89,152
Cell 51,152,89,29,170,18,153,66,17,151,91,88
Cell 52,92,73,150,30,156,70,93
Cell 53,93,154,54,277,269,72,92
Cell 54,96,47,264,172,48,446,49,97,171,173
Cell 55,173,171,97,254,21,19,78,18,170,29,96
Cell 56,98,175,21,254,97,49,99,255,178
Cell 57,178,255,99,447,262,179,454,50,257,22,101,98
Cell 58,100,77,174,19,21,175,98,101,248
Cell 59,248,101,22,284,133,130,251,182,13,113,250,132,12,177,100
Cell 60,102,71,217,20,219,166,105,14,165,168,57,334,103,164,163,104,106,218,161
Cell 61,161,218,106,104,163,164,103,329,56,319,162,107,303,160,305,55,158,102
Cell 62,104,106,218,161,102,71,217,20,219,166,105
